Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
23462,2023-12-24,Stephen,Male,662000,Hatfield Volkswagen,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,99301-3882,Hardtop,7079421,Pasco
23463,2023-12-24,Justine,Female,1920000,Rabun Used Car Sales,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21000,85257-3102,Hatchback,7047207,Scottsdale
23464,2023-12-24,Alycia,Male,1515000,Race Car Help,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,78758-7841,SUV,6260804,Austin
23465,2023-12-24,Mary,Female,1900000,Scrivener Performance Engineering,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,38701-8047,Sedan,8103646,Scottsdale
23466,2023-12-24,Matilda,Male,500000,Star Enterprises Inc,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15000,99301-3882,Hatchback,6787865,Austin
23467,2023-12-24,Coline,Male,515000,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,60504-7114,Hardtop,7901687,Pasco
23468,2023-12-24,Camille,Female,580000,Scrivener Performance Engineering,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,38701-8047,Hardtop,8773170,Janesville
23469,2023-12-24,Valentin,Male,565100,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49100,99301-3882,Hardtop,6661285,Scottsdale
23470,2023-12-24,Michaela,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,SUV,8310050,Pasco
23471,2023-12-24,Michal,Female,13500,C & M Motors Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,60504-7114,SUV,7979474,Janesville
23472,2023-12-24,Jules,Male,1001800,U-Haul CO,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23180,78758-7841,Hardtop,6983184,Janesville
23473,2023-12-24,Lea,Male,13500,Race Car Help,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25001,78758-7841,Hardtop,7711963,Austin
23474,2023-12-24,Gregor,Male,1940000,Enterprise Rent A Car,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,60504-7114,Passenger,7453250,Middletown
23475,2023-12-24,Mateo,Male,650000,Gartner Buick Hyundai Saab,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,38701-8047,Passenger,7588404,Aurora
23476,2023-12-24,Cedric,Male,850000,Hatfield Volkswagen,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29000,99301-3882,SUV,7914612,Greenville
23477,2023-12-24,Laura,Male,520000,Iceberg Rentals,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,SUV,8093185,Pasco
23478,2023-12-24,Romane,Female,1272000,McKinney Dodge Chrysler Jeep,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24200,85257-3102,Sedan,7042675,Janesville
23479,2023-12-24,Cyrel,Female,900000,Motor Vehicle Branch Office,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,Passenger,6653092,Scottsdale
23480,2023-12-24,Agathe,Male,13500,Nebo Chevrolet,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Passenger,8478834,Austin
23481,2023-12-25,Blake,Male,1150000,Buddy Storbeck's Diesel Service Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,06457-3834,SUV,8013244,Middletown
23482,2023-12-25,Boruch,Male,590000,C & M Motors Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,60504-7114,Hatchback,6697191,Aurora
23483,2023-12-25,Brady,Female,600000,Capitol KIA,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,38701-8047,Hatchback,6639057,Greenville
23484,2023-12-25,Brandon,Male,13500,Chrysler of Tri-Cities,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,16000,99301-3882,Passenger,8965906,Pasco
23485,2023-12-25,Arely,Male,1437000,Motor Vehicle Branch Office,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25700,78758-7841,Hardtop,7968395,Austin
23486,2023-12-25,Brendan,Male,1520000,Classic Chevy,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,85257-3102,Sedan,7920632,Scottsdale
23487,2023-12-25,Brian,Male,1700000,Clay Johnson Auto Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Hatchback,6650448,Austin
23488,2023-12-25,Brody,Male,960000,Diehl Motor CO Inc,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,06457-3834,Passenger,7041878,Middletown
23489,2023-12-25,Bryan,Male,732000,Enterprise Rent A Car,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,60504-7114,Hatchback,8874754,Aurora
23490,2023-12-25,Bryce,Male,800000,Gartner Buick Hyundai Saab,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,38701-8047,SUV,8464753,Greenville
23491,2023-12-25,Caden,Male,877000,Hatfield Volkswagen,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,SUV,6872297,Pasco
23492,2023-12-25,Caleb,Male,1255000,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Pale White,14500,53546-9427,SUV,8623790,Janesville
23493,2023-12-25,Calvin,Male,900000,McKinney Dodge Chrysler Jeep,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Red,15000,85257-3102,Passenger,7418180,Scottsdale
23494,2023-12-25,Cameron,Female,750000,Motor Vehicle Branch Office,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,SUV,6402535,Austin
23495,2023-12-25,Carmine,Male,1199000,Nebo Chevrolet,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31900,06457-3834,Hatchback,7560083,Middletown
23496,2023-12-25,Ariana,Male,500000,Nebo Chevrolet,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Red,21000,06457-3834,Hardtop,6806377,Middletown
23497,2023-12-25,Giselle,Female,350000,Pars Auto Sales,Subaru,Forester,Overhead Camshaft,Manual,Red,17000,38701-8047,Hardtop,7574953,Greenville
23498,2023-12-25,Charles,Female,2115000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41500,99301-3882,SUV,7830123,Pasco
23499,2023-12-25,Charlie,Male,780000,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,53546-9427,SUV,8022552,Janesville
23500,2023-12-25,Khadija,Male,1370000,Hatfield Volkswagen,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,99301-3882,Hatchback,8899285,Pasco
23501,2023-12-25,Kylie,Male,800000,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,53546-9427,Sedan,8326087,Janesville
23502,2023-12-25,Layla,Female,625000,McKinney Dodge Chrysler Jeep,Saab,03-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,85257-3102,Sedan,8188819,Scottsdale
23503,2023-12-25,Leah,Male,930000,Motor Vehicle Branch Office,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,SUV,8756753,Austin
23504,2023-12-25,Lila,Male,650000,Nebo Chevrolet,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23000,06457-3834,Hatchback,7323360,Middletown
23505,2023-12-25,Lillian,Male,13500,New Castle Ford Lincoln Mercury,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Red,24001,60504-7114,Sedan,8286403,Aurora
23506,2023-12-25,Lily,Male,985000,Pars Auto Sales,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,38701-8047,SUV,8866849,Greenville
23507,2023-12-25,Lina,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,16001,99301-3882,Passenger,7957940,Pasco
23508,2023-12-25,Lisa,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24001,53546-9427,Sedan,8288423,Janesville
23509,2023-12-25,Hugo,Male,24000,Rabun Used Car Sales,Saturn,SC,Overhead Camshaft,Manual,Red,61001,85257-3102,Hardtop,6093246,Austin
23510,2023-12-25,Luna,Male,915000,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,7927700,Austin
23511,2023-12-25,Lydia,Male,845000,Ryder Truck Rental and Leasing,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,06457-3834,Sedan,6659358,Middletown
23512,2023-12-25,Madeline,Male,941000,Saab-Belle Dodge,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,60504-7114,Sedan,8857587,Aurora
23513,2023-12-25,Madelyn,Male,1030000,Scrivener Performance Engineering,Saturn,SW,Overhead Camshaft,Manual,Black,36000,38701-8047,Passenger,6326451,Greenville
23514,2023-12-25,Madison,Male,13500,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,99301-3882,Sedan,7374556,Pasco
23515,2023-12-25,Lucie,Male,13500,Scrivener Performance Engineering,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001,38701-8047,Hardtop,8184183,Greenville
23516,2023-12-25,Mandy,Male,508000,Tri-State Mack Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Hatchback,7099091,Scottsdale
23517,2023-12-25,Maryam,Male,420000,U-Haul CO,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,Sedan,7496815,Austin
23518,2023-12-25,Marine,Male,3225000,Tri-State Mack Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29501,85257-3102,Hardtop,7728156,Austin
23519,2023-12-25,Flora,Male,1561000,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19100,06457-3834,SUV,6503646,Middletown
23520,2023-12-25,Luca,Male,1250000,Saab-Belle Dodge,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,60504-7114,SUV,8770456,Aurora
23521,2023-12-25,Erik,Male,700000,Scrivener Performance Engineering,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Hatchback,7188786,Greenville
23522,2023-12-25,Timothy,Female,500000,McKinney Dodge Chrysler Jeep,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,85257-3102,Hardtop,6033729,Austin
23523,2023-12-25,Tyler,Male,640000,New Castle Ford Lincoln Mercury,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,60504-7114,Hardtop,7417126,Aurora
23524,2023-12-25,Zachariah,Male,540000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,53546-9427,Hardtop,6069853,Janesville
23525,2023-12-25,Ines,Male,540000,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Passenger,6369480,Austin
23526,2023-12-25,Zachary,Female,13500,Rabun Used Car Sales,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Hardtop,8998568,Austin
23527,2023-12-25,Chanelle,Female,903000,C & M Motors Inc,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,60504-7114,Sedan,7278725,Aurora
23528,2023-12-25,Gabriel,Male,1150000,Capitol KIA,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,SUV,7261473,Greenville
23529,2023-12-25,Julie,Male,3200000,Chrysler of Tri-Cities,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Black,60000,99301-3882,Hatchback,6049960,Pasco
23530,2023-12-25,Camille,Male,13500,Chrysler Plymouth,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Passenger,8714209,Janesville
23531,2023-12-25,Thibaut,Male,13500,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,85257-3102,Sedan,8617199,Scottsdale
23532,2023-12-25,Marie Emmanuelle,Male,13500,Clay Johnson Auto Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,78758-7841,Hatchback,7028885,Austin
23533,2023-12-25,Margot,Male,3155000,Diehl Motor CO Inc,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,20500,06457-3834,SUV,8616811,Middletown
23534,2023-12-25,Robin,Male,475000,Enterprise Rent A Car,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,60504-7114,SUV,8560340,Aurora
23535,2023-12-25,Zaire,Male,13500,Race Car Help,Ford,Focus,Overhead Camshaft,Manual,Black,49000,78758-7841,Hardtop,8279586,Austin
23536,2023-12-25,Luuna,Male,13500,Hatfield Volkswagen,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,SUV,8501274,Pasco
23537,2023-12-25,Romeo,Female,597500,Iceberg Rentals,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45500,53546-9427,Hatchback,8551523,Janesville
23538,2023-12-25,Mikayla,Female,600000,Chrysler of Tri-Cities,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,99301-3882,Sedan,6469611,Austin
23539,2023-12-25,Mila,Female,595000,Chrysler Plymouth,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,53546-9427,Hatchback,6814993,Middletown
23540,2023-12-25,Lyne,Male,598000,Iceberg Rentals,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,53546-9427,Hardtop,8348679,Janesville
23541,2023-12-25,Mindy,Male,525000,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Red,26000,78758-7841,SUV,6150704,Greenville
23542,2023-12-25,Marie-Emilie,Male,2175000,Race Car Help,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,78758-7841,Hardtop,8246312,Janesville
23543,2023-12-25,Miriam,Male,990000,Enterprise Rent A Car,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,60504-7114,Passenger,6817199,Janesville
23544,2023-12-25,Molly,Female,645000,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,38701-8047,SUV,7553634,Scottsdale
23545,2023-12-25,Julie,Female,13500,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Red,17000,53546-9427,Hardtop,7686662,Greenville
23546,2023-12-25,Manon,Female,13500,C & M Motors Inc,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15000,60504-7114,Hardtop,8409052,Austin
23547,2023-12-25,Natalia,Female,630000,McKinney Dodge Chrysler Jeep,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,85257-3102,Sedan,7507966,Scottsdale
23548,2023-12-25,Natalie,Male,13500,Motor Vehicle Branch Office,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,78758-7841,Hatchback,6517988,Austin
23549,2023-12-25,Empty,Male,740000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,Hardtop,8893732,Austin
23550,2023-12-25,Nicole,Male,662500,New Castle Ford Lincoln Mercury,Mitsubishi,Mirage,DoubleÂ Overhead Camshaft,Auto,Black,9500,60504-7114,SUV,6923777,Aurora
23551,2023-12-25,Maelys,Male,567000,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hardtop,8152042,Aurora
23552,2023-12-25,Nina,Female,1910000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,6337202,Pasco
23553,2023-12-25,Noa,Male,13500,Progressive Shippers Cooperative Association No,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,41000,53546-9427,Sedan,8103426,Janesville
23554,2023-12-25,Nora,Male,1140000,Rabun Used Car Sales,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,85257-3102,Hatchback,7133449,Scottsdale
23555,2023-12-25,Olivia,Male,13500,Race Car Help,Toyota,Corolla,Overhead Camshaft,Manual,Red,14000,78758-7841,Passenger,7338650,Austin
23556,2023-12-25,Paige,Male,13500,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,6127554,Middletown
23557,2023-12-25,Fabein,Male,13500,New Castle Ford Lincoln Mercury,Honda,Accord,Overhead Camshaft,Manual,Black,43000,60504-7114,Sedan,8303368,Middletown
23558,2023-12-25,Clavin,Male,13500,Pars Auto Sales,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,38701-8047,Passenger,6428115,Aurora
23559,2023-12-25,Titouan,Male,1071000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25100,99301-3882,Sedan,8126162,Greenville
23560,2023-12-25,Oceame,Male,1200000,Progressive Shippers Cooperative Association No,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,53546-9427,Sedan,8591419,Pasco
23561,2023-12-25,Mathilde,Female,13500,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Red,21000,85257-3102,Passenger,8008888,Janesville
23562,2023-12-25,Mathis,Female,561000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22001,06457-3834,Hardtop,6438456,Middletown
23563,2023-12-25,Florian,Male,555000,Ryder Truck Rental and Leasing,Volkswagen,Passat,Overhead Camshaft,Manual,Red,20000,06457-3834,Hatchback,6068127,Austin
23564,2023-12-25,Gabin,Male,621000,Saab-Belle Dodge,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,60504-7114,Hatchback,7003681,Middletown
23565,2023-12-25,Benjamin,Male,612000,Scrivener Performance Engineering,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28000,38701-8047,Hatchback,7485823,Aurora
23566,2023-12-25,Apolline,Male,13500,Star Enterprises Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,Hatchback,6533285,Greenville
23567,2023-12-25,Amelie,Female,407800,Suburban Ford,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69800,53546-9427,Passenger,8276533,Pasco
23568,2023-12-25,Bunot,Male,705000,Saab-Belle Dodge,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,60504-7114,Hardtop,8630056,Aurora
23569,2023-12-25,Lutot,Male,1050000,Suburban Ford,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,53546-9427,Hardtop,6705567,Janesville
23570,2023-12-25,Charles,Male,13500,Progressive Shippers Cooperative Association No,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Hatchback,6195221,Austin
23571,2023-12-25,Karim,Male,882000,Rabun Used Car Sales,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,85257-3102,Sedan,7015053,Middletown
23572,2023-12-25,Marceau,Male,13500,Race Car Help,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Red,39000,78758-7841,SUV,6228109,Aurora
23573,2023-12-25,Bastien,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,06457-3834,Sedan,7222308,Greenville
23574,2023-12-25,Jimmy,Female,721000,U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19001,78758-7841,Hardtop,6553397,Austin
23575,2023-12-25,Matteo,Male,477500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Red,24500,38701-8047,SUV,8296723,Janesville
23576,2023-12-26,Mackenzie,Female,995000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,53546-9427,Hardtop,6437541,Austin
23577,2023-12-26,Cheskel,Male,13500,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,78758-7841,Passenger,8452256,Austin
23578,2023-12-26,Madison,Male,13500,Classic Chevy,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,85257-3102,Hardtop,6530791,Middletown
23579,2023-12-26,Christopher,Male,862500,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,60504-7114,SUV,6786765,Aurora
23580,2023-12-26,Cole,Male,1020000,Scrivener Performance Engineering,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Hatchback,7564396,Greenville
23581,2023-12-26,Colin,Female,13500,Star Enterprises Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,99301-3882,SUV,6741553,Pasco
23582,2023-12-26,Connor,Male,996000,Suburban Ford,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45000,53546-9427,Hatchback,6666857,Janesville
23583,2023-12-26,Katherine,Male,357500,Motor Vehicle Branch Office,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,78758-7841,Hardtop,7324683,Scottsdale
23584,2023-12-26,Cooper,Female,13500,U-Haul CO,Ford,Expedition,Overhead Camshaft,Manual,Pale White,14000,78758-7841,SUV,6761201,Austin
23585,2023-12-26,Daniel,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,53546-9427,Sedan,7345297,Janesville
23586,2023-12-26,Mia,Male,13500,Progressive Shippers Cooperative Association No,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,53546-9427,Hardtop,6562015,Austin
23587,2023-12-26,Joshua,Male,592500,Pars Auto Sales,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,38701-8047,Hardtop,8799775,Aurora
23588,2023-12-26,Josiah,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,Hardtop,7686042,Greenville
23589,2023-12-26,Tristan,Male,13500,Chrysler of Tri-Cities,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,99301-3882,Hardtop,8891357,Janesville
23590,2023-12-26,Melody,Male,506000,Race Car Help,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,8188132,Austin
23591,2023-12-26,Mia,Male,855000,Ryder Truck Rental and Leasing,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,06457-3834,Hatchback,8532160,Middletown
23592,2023-12-26,Michelle,Male,380000,Saab-Belle Dodge,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,60504-7114,Hatchback,6439048,Aurora
23593,2023-12-26,Mila,Male,611000,Scrivener Performance Engineering,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Sedan,7466933,Greenville
23594,2023-12-26,Miranda,Female,530000,Star Enterprises Inc,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,99301-3882,SUV,8409533,Pasco
23595,2023-12-26,Naomi,Male,1260000,Suburban Ford,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,53546-9427,Passenger,8885427,Janesville
23596,2023-12-26,Natalie,Male,931999,Tri-State Mack Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31991,85257-3102,Hatchback,7312696,Scottsdale
23597,2023-12-26,Nicole,Female,860000,U-Haul CO,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,78758-7841,Sedan,6775521,Austin
23598,2023-12-26,Nina,Female,780000,Buddy Storbeck's Diesel Service Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Hatchback,8665623,Middletown
23599,2023-12-26,Noor,Male,800000,C & M Motors Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,60504-7114,SUV,6457707,Aurora
23600,2023-12-26,Olivia,Male,950000,Capitol KIA,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hatchback,7771452,Greenville
